Product ID,Active (0/1),Name *,Price tax excluded,Tax rules ID,Reference #,Manufacturer,Quantity,Summary,Description,Meta description,Image URLs,Category
112,1,Alga grow 1ltr - Plagron,"16092,000",1,ALGAGR312,Plagron,100,Fertilizando Alga-Grow 1 Lt Marca Plagron...,"<div class=""h5 text-uppercase index_title""><span>Descripción</span></div><div class=""product-description""><p>Tanto los cultivadores aficionados, como los profesionales, ambicionan obtener el <strong>mejor</strong> resultado en el <strong>menor</strong> tiempo posible. Para que un cultivo d buenos frutos, es necesario echarle una mano a la madre naturaleza. Y, por supuesto, debe ser en forma <strong>natural</strong>, Para ello, Plagron ha desarrollado el Alga de Crecimiento, un producto especial para esta importante fase del cultivo.</p> <p>Alga de <strong>Crecimiento</strong> es una <strong>combinación</strong> minuciosamente balanceada de nitrógeno, fósforo y potasio absorbible directamente por la planta, que <strong>optimiza</strong> su <strong>crecimiento</strong> sobre una base puramente natural. El nitrógeno contenido en Alga de Crecimiento de Plagron hace que la planta crezca en forma optima y uniforme. El fósforo permite un mejor <strong>desarrollo</strong> de la raíz y es la base de una floración fuerte y abundante. El potasio se encarga de transportar los <strong>nutrientes</strong> a todas las partes de la planta y aumenta su <strong>resistencia</strong> en términos generales., Con Alga de Crecimiento de Tanto los cultivadores aficionados, como los profesionales, ambicionan obtener el <strong>mejor resultado</strong> en el <strong>menor tiempo</strong> posible. Para que un cultivo d buenos frutos, es necesario echarle una mano a la madre naturaleza. Y, por supuesto, debe ser en forma natural., Para ello, Plagron ha desarrollado el Alga de Crecimiento, un producto especial para esta importante fase del cultivo.</p> <p></p></div>",Fertilizando Alga-Grow 1 Lt Marca Plagron...,https://notorious.cl/4198-large_default/alga-grow-1-litro-plagron.jpg,Plagron;Marca;Bases;Fertilizantes y Abonos;
113,1,PK 13-14 250 ml - Plagron,"6849,000",1,PK131316,Plagron,100,PK 13-14 de Plagron es un fertilizante que se añade a los fertilizantes básicos para conseguir un engorde monstruoso de los cogollos que se usa en la segunda etapa de la floración.PK 13-14 de Plagron es un fertilizante que se añade a los fertilizantes básicos para conseguir un engorde monstruoso de los cogollos que se usa en la segunda etapa de la floración....,"<div class=""h5 text-uppercase index_title""><span>Descripción</span></div><div class=""product-description""><p  ><span  ><strong  >PK 13-14</strong> de <strong  >Plagron</strong> es un potente abono que se añade en conjunto con las bases de fertilizantes para promover un <strong  >crecimiento explosivo </strong>de las flores que se usa en la segunda etapa de la floración. Conseguiremos que los<strong  > cogollos aumenten de peso y densidad</strong> para que la cosecha gane en <strong  >cantidad y calidad.</strong></span></p> <p  ><span  >Cuando llegamos a la fase de engorde, nuestras plantas necesitan <strong  >un aporte extra de fósforo y potasio</strong> (PK) con el que formar sus frutos más gordos<span  > </span>en la fase final de la planta, por lo que consumen más que durante todo el ciclo anterior junto. <strong  >Mezcla PK 13/14 con tu abono base</strong>, sea Terra Cocos o Hydro A+B, en la fase de engorde de tus plantas; más o menos <strong  >desde la 4ª semana hasta el final del cultivo</strong>. Verás cómo tus flores llegan a ser mucho más gordas y pesadas que de costumbre.</span></p> <p  ><span  ><strong  >El fósforo y el potasio </strong>intervienen en numerosos procesos metabólicos de las plantas, además de formar parte directamente<strong  > de las paredes celulares y de la carga de azúcares del núcleo celular; </strong>se consideran esenciales para formar flores y conseguir <strong  >un tamaño y peso más elevados en nuestro producto final.</strong></span></p> <p  ><span  ><strong  >Dosis y modo de empleo</strong> de Pk 13/14 de Plagron:</span></p> <ul  ><li  >Añade 1,5ml por litro durante la fase de engorde de nuestras plantas, en conjunto con Terra Bloom, Cocos A+B o Hydro.</li> <li  >No conviene sobrepasar la dosis indicada, podríamos sobre-fertilizar nuestras plantas.</li> </ul><p  ><span  ><strong  >Composición</strong> de PK 13 14 de Plagron:</span></p> <p  ><strong  >NPK 0-13-14</strong></p> <ul  ><li  >13% Óxido de fósforo.</li> <li  >14% Óxido de potasio.</li> </ul></div>",PK 13-14 de Plagron es un fertilizante que se añade a los fertilizantes básicos para conseguir un engorde monstruoso de los cogollos que se usa en la s...,https://notorious.cl/3338-large_default/pk-13-14-500ml-plagron.jpg,Plagron;Marca;Potenciadores y Aditivos;Fertilizantes y Abonos;
114,1,Power roots 250 ml - Plagron,"15546,000",1,POWERR319,Plagron,100,"Power Roots de Plagron estimula las raíces de tus plantas de forma 100% orgánica, acelera el crecimiento y mejora la floración formando un buen sistema radicular.Power Roots de Plagron estimula las raíces de tus plantas de forma 100% orgánica, acelera el crecimiento y mejora la floración formando un buen sistema radicular....","<div class=""h5 text-uppercase index_title""><span>Descripción</span></div><div class=""product-description""><p  ><span  ><span  >Power Roots</span> de <span  >Plagron</span> <span  >es un estimulador de la raíz <span  >100% orgánico</span> que <span  >acelera el crecimiento y mejora la floración,</span>formando un buen sistema radicular. Con este producto <span  >tus plantas desarrollarán enormemente sus raíces</span> y asimilarán grandes cantidades de nutrientes, lo que <span  >permitirá una explosión en el crecimiento</span> y una floración exuberante y rapidísima.</span></span></p> <p  ><span  >Cuantas más raíces tengamos, más planta tendremos y <span  >más resistente será a todo tipo de problemas.</span> Es muy importante para la correcta formación de nuestras plantas que la zona radicular sea una buena masa y esté sana. Si no hay raíces sanas la planta no se alimenta bien.</span></p> <p  ><span  ><span  >Power Roots</span> se añade a los fertilizantes básicos como complemento <span  >para mejorar el rendimiento en nuestros cultivos</span>de marihuana. Generalmente se utiliza <span  >en combinación con una base,</span> como <span  >Terra A+B</span>, <span  >Cocos A+B</span> o <span  >Hydro A+B,</span>durante las primeras semanas de crecimiento, tras cada trasplante, y en las primeras semanas de floración.</span></p> <p  ><span  >Consulta la sencilla tabla de cultivo de <span  >Plagron</span> para darles a tus plantas <span  >los fertilizantes en las cantidades y en los tiempos óptimos</span> como lo haría un profesional.</span></p> <p  ><span  ><span  >Dosis y modo de empleo</span> de Power Roots:</span></p> <ul  ><li  >Añadiremos 1ml por litro durante las dos primeras semanas del crecimiento y repetir dos semanas el tratamiento en cada trasplante.</li> <li  >Usa la misma dosis cuando la pasemos a floración y la trasplantemos en <span class=""apple-converted-space""  > </span>la maceta definitiva .</li> </ul><p  ><span  ><span  >Composición</span> de Power Roots de Plagron:</span></p> <p  ><span  >NPK 1-0-2</span></p> <ul  ><li  >Ácidos húmicos.</li> <li  >Extracto de algas marinas.</li> <li  >Ácido ascórbico.</li> <li  >Aminoácidos.</li> <li  >Vitamina E.</li> <li  >Vitamina B1.</li> </ul></div>","Power Roots de Plagron estimula las raíces de tus plantas de forma 100% orgánica, acelera el crecimiento y mejora la floración formando un buen sistema...",https://notorious.cl/3393-large_default/power-roots-250-ml-plagron.jpg,Plagron;Marca;Enraizantes;Fertilizantes y Abonos;
115,1,Alga grow 250 ml - Plagron,"8235,000",1,ALGAGR321,Plagron,100,"Alga Grow de Plagron es un excelente fertilizante natural, de crecimiento, 100% orgánico que proporciona una fuente de nitrógeno y oligoelementos para las primeras semanas de vida de las plantas.Alga Grow de Plagron es un excelente fertilizante natural, de crecimiento, 100% orgánico que proporciona una fuente de nitrógeno y oligoelementos para las primeras semanas de vida de las plantas....","<div class=""h5 text-uppercase index_title""><span>Descripción</span></div><div class=""product-description""><p  ><span  ><span  >Alga Grow</span> de <span  >Plagron</span> es un abono base de crecimiento <span  >100% orgánico para tus plantas de marihuana,</span> que proporciona una rica fuente de nitrógeno y abundantes oligoelementos <span  >para acelerar el desarrollo en la primera etapa del cultivo.</span></span></p> <p  ><span  >Se trata de un <span  >producto orgánico con ingredientes naturales</span> que no son completamente solubles en agua; <span  >evitaremos utilizarlo en sistemas de riego por goteo</span>, ya que podría ocasionar accidentes y poner en riesgo nuestro cultivo.</span></p> <p  ><span  >Fertilizante de crecimiento<span  > hecho a base de algas</span>, que le dará los nutrientes necesarios <span  >para tus plantas en la fase de crecimiento</span>. Cuando uses <span  >Alga Grow</span> de <span  >Plagron</span>, tendremos un<span  > </span> crecimiento rápido <span  > </span>de la materia vegetal, a la vez que se forman las ramas y troncos más gruesos, capaces de aguantar todo el peso de la floración. <span  >Tus plantas crecerán a un buen ritmo</span> y estaremos seguros de no dejar residuos, ya que el <span  >Alga Grow</span> es<span  > totalmente biológico y fácilmente absorbible</span> por nuestras plantas.</span></p> <p  ><span  >Puedes combinar esta base de crecimiento con un estimulador de raíces como <span  >Power Roots,</span> y sustituirlo por <span  >Alga Bloom</span> y<span  > Green Sensation</span> en la fase de floración. Consulta el completo programa de cultivo de <span  >Plagron</span> <span  >para ajustar mejor los tiempos y las dosis en tu cultivo.</span></span></p> <p  ><span  ><span  >Dosis y modo de empleo</span> de Alga Grow de Plagron:</span></p> <ul  ><li  >Utiliza 4ml por litro de Alga Grow en tu agua de riego durante la fase de crecimiento, repetir riego sí, riego no.</li> <li  >Usar desde que nuestra planta tiene 3 pares de hojas hasta que las paremos a floración, o cambiemos de estación y comience la floración en tu zona de cultivo.</li> </ul><p  ><span  ><span  >Composición</span> de Alga Grow de Plagron:</span></p> <ul  ><li  >Extractos de algas.</li> <li  >Vinaza de remolacha.</li> <li  >Aminoácidos.</li> </ul></div>","Alga Grow de Plagron es un excelente fertilizante natural, de crecimiento, 100% orgánico que proporciona una fuente de nitrógeno y oligoelementos para ...",https://notorious.cl/4478-large_default/alga-grow-250ml-plagron.jpg,Plagron;Marca;Bases;Fertilizantes y Abonos;
116,1,Alga bloom 250 ml - Plagron,"8235,000",1,ALGABL322,Plagron,100,"Alga Bloom de Plagron es un abono de floración con ingredientes 100% orgánicos a partir de algas naturales, que te dará todo lo necesario para a tus plantas en la fase de floración, ideal para obtener buenos cogollos ecológicos.Alga Bloom de Plagron es un abono de floración con ingredientes 100% orgánicos a partir de algas naturales, que te dará todo lo necesario para a tus plantas en la fase de floración, ideal para obtener buenos cogollos ecológicos....","<div class=""h5 text-uppercase index_title""><span>Descripción</span></div><div class=""product-description""><p  ><span  ><span  >Alga Bloom</span> de <span  >Plagron</span> es un fertilizante Bio para la fase de floración <span  >con</span> <span  >ingredientes 100% orgánicos</span> extraidos de algas naturales que <span  >les dará todo lo necesario a tus plantas en la fase de floración.</span></span></p> <p  ><span  >Algunos de los componentes de <span  >Alga Bloom</span> no son completamente solubles en agua y <span  >no se recomienda utilizar en sistemas de riego por goteo.</span></span></p> <p  ><span  >Sin embargo en cultivos <span  >en  <span  >macetas</span>  y en el suelo consigue unos resultados espectaculares</span>. Las flores de tus plantas agradecerán los compuestos de algas que aportan <span  >una alimentación muy equilibrada.</span> Además de los macro-elementos incluye multitud de <span  >moléculas complejas que aceleran el metabolismo de las plantas.</span> Al ser idénticas a las que sintetizan nuestras plantas, podrán incorporarlas directamente en sus sistemas y dedicar el aparato metabólico a producir <span  >flores densas, duras y muy perfumadas.</span></span></p> <p  ><span  ><span  >Alga Bloom</span> es un fertilizante <span  >base para la fase de floración</span>, el cual le aportará a tus plantas los macro-nutrientes y micro-elementos necesarios para poder llevar una fase de floración completa y sin tener que añadir muchos más productos. Si queremos un buen engorde, <span  >podemos aplicarle Green Sensation</span><span  > </span>a nuestras plantas en la fase de floración <span  >en conjunto con Alga Bloom</span>. También podemos <span  >añadir guano de murciélago a nuestro sustrato</span> para favorecer <span  >un buen engorde de los cogollos.</span> Sabremos que estaremos sacando <span  >las mejores producciones con productos 100% orgánicos.</span></span></p> <p  ><span  ><span  >Dosis y modo de empleo</span> de Alga Bloom de Plagron:</span></p> <ul  ><li  ><span  >Añade 4ml por litro en el agua de riego durante la fase de floración de nuestras plantas.</span></li> <li  ><span  >Repetir la aplicación riego sí, riego no, hasta el final del cultivo.</span></li> <li  ><span  >Dejaremos de usarlo unos 10 días antes de cortar nuestras plantas.</span></li> </ul><p  ><span  ><span  >Composición</span> de Alga Bloom de Plagron:</span></p> <p  ><span  > NPK  3-2-5</span></p> <ul  ><li  ><span  >Linaza de remolacha.</span></li> <li  ><span  >Extractos de algas.</span></li> <li  ><span  >Aminoácidos.</span></li> </ul></div>","Alga Bloom de Plagron es un abono de floración con ingredientes 100% orgánicos a partir de algas naturales, que te dará todo lo necesario para a tus pl...",https://notorious.cl/4480-large_default/alga-bloom-250ml-plagron.jpg,Plagron;Marca;Bases;Fertilizantes y Abonos;
117,1,Natural top grow box organico - Plagron,"53361,000",1,NATURA324,Plagron,100,Top Grow Box Natural de Plagron es un kit con lo básico para hacer un buen cultivo todos los nutrientes necesarios para una cosecha completa cuando tenemos pocas plantas.Top Grow Box Natural de Plagron es un kit con lo básico para hacer un buen cultivo todos los nutrientes necesarios para una cosecha completa cuando tenemos pocas plantas....,"<div class=""h5 text-uppercase index_title""><span>Descripción</span></div><div class=""product-description""><p  ><span  ><span  ><span  >Top Grow Box Natural</span> de<span  > Plagron</span> es un kit básico para hacer un buen cultivo que <span  >incluye todos los nutrientes necesarios para una cosecha completa</span> cuando tenemos pocas plantas. </span><span  >Con este pack tendrás <span  >todo lo necesario para hacer todo el ciclo completo</span> de la planta.</span></span></p> <p  ><span  ><span  >Power Roots</span> es un estimulador de la raíz para el comienzo del crecimiento y cuando la trasplantes a floración. <span  >Conseguirás un enorme sistema radicular</span> que asimile toneladas de nutrientes.</span></p> <p  ><span  ><span  >Vita Race</span> es un<span  > fertilizante con oligoelementos</span> para pulverizarlo y darle un empujón al crecimiento; se usa 2 veces en la fase de crecimiento. <span  >Mantendrá tus plantas sanas y libre de carencias.</span></span></p> <p  ><span  ><span  >Alga Grow</span> es un abono base orgánico de crecimiento con el que aportarás a tus plantas <span  >todo lo necesario para un crecimiento vigoroso; </span>formará buenos tallos <span  >para preparar a tu planta para la floración.</span></span></p> <p  ><span  ><span  >Alga Bloom</span> es el fertilizante orgánico base de floración que les dará <span  >los nutrientes básicos que necesitan tus plantas para una buena formación de flores. </span>Nuestras plantas conseguirán todo lo que necesitan para la correcta formación de flores, podemos complementarlo con otros productos como Sugar Royal para mejorar el rendimiento.</span></p> <p  ><span  ><span  >Green Sensation</span> es un fabuloso <span  >engorde para plantas</span> totalmente biológico, con el que <span  >aumentarás el peso y mejorarás el sabor tus cogollos</span>. Lo aplicaremos desde que las flores han aparecido<span  > hasta el final del cultivo.</span></span></p> <p  ><span  ><span  >Cuando cortes</span> <span  >disfrutarás del sabor de tu propia hierba</span>, auténtico a marihuana, eso solo pasa cuando cultivas con<span  > los mejores abonos orgánicos.</span></span></p> <p  ><span  >El kit Top Grow Box Bio <span  >incluye:</span></span></p> <ul  ><li  ><span  >100ml de Alga Grow.</span></li> <li  ><span  >1L de Alga Bloom.</span></li> <li  ><span  >100ml de Power Roots.</span></li> <li  ><span  >100ml de Vita Race.</span></li> <li  ><span  >100ml de Green Sensation.</span></li> <li  ><span  >Tabla de cultivo con dosificaciones.</span></li> </ul></div>",Top Grow Box Natural de Plagron es un kit con lo básico para hacer un buen cultivo todos los nutrientes necesarios para una cosecha completa cuando ten...,https://notorious.cl/9464-large_default/top-grow-box-100-bio-plagron.jpg,Plagron;Marca;Packs;Fertilizantes y Abonos;
118,1,Mega-worm 1L  - Plagron,"3782,000",1,MEGAW325,Plagron,100,"<div class=""rte"" itemprop=""description"">Mega Worm de Plagron es un fertilizante base en polvo que prepara el suelo para favorecer el crecimiento y el primer enraizado, y el principio de la floración con una enmienda húmica que activará la vida microscópica, fúngica y bacteriana, muy beneficiosa para tus plantas.Al tratarse de un producto sólido con elementos de disolución lenta no es apto para el uso en depósitos con sistemas de riego automáticos. Contiene una selección de nutrientes para todas las fases de las plantas en medios de cultivo con sustrato de tierra.Equilibra los minerales del suelo donde vayas a plantar aportando un humus de lombriz lleno de macro y micro-elementos, enzimas, hongos y bacterias beneficiosas que le darán vida a tu suelo haciendo que nuestras plantas absorvan más y mejor los nutrientes...</div>","<h3 class=""page-product-heading"">Más</h3><div class=""rte"">Mega Worm de Plagron es un fertilizante base en polvo que prepara el suelo para favorecer el crecimiento y el primer enraizado, y el principio de la floración con una enmienda húmica que activará la vida microscópica, fúngica y bacteriana, muy beneficiosa para tus plantas.Al tratarse de un producto sólido con elementos de disolución lenta no es apto para el uso en depósitos con sistemas de riego automáticos. Contiene una selección de nutrientes para todas las fases de las plantas en medios de cultivo con sustrato de tierra.Equilibra los minerales del suelo donde vayas a plantar aportando un humus de lombriz lleno de macro y micro-elementos, enzimas, hongos y bacterias beneficiosas que le darán vida a tu suelo haciendo que nuestras plantas absorvan más y mejor los nutrientes. Nuestras plantas tendrán muy buen crecimiento y floración al desarrollarse en un medio donde no les falta de nada.Dosis y modo de empleo de Mega Worm de Plagron:- En maceta añadir del 5 al 15% de la capacidad de la maceta mezclándolo con tu sustrato. - En exterior, en huerto o similar, usar 1 litro cada 4m2 de cultivo mezclado con el terreno, labrando un poco por encima.Composición de Mega Worm de Plagron:- 100% Humus de lombriz.</div>","Mega Worm de Plagron es un fertilizante base en polvo que prepara el suelo para favorecer el crecimiento y el primer enraizado, y el principio de la floración con una enmienda húmica que activará la vida microscópica, fúngica y bacteriana, muy beneficiosa para tus plantas.Al tratarse de un producto sólido con elementos de disolución lenta no es apto para el uso en depósitos con sistemas de riego automáticos. Contiene una selección de nutrientes para todas las fases de las plantas en medios de cultivo...",http://siembratienda.com/762-large_default/megaworm-1l-plagron.jpg,Plagron;Marca;Potenciadores y Aditivos;Fertilizantes y Abonos;
119,1,Fish-Force 1lt - Plagron,"11345,000",1,FISHF328,Plagron,100,"<h4></h4><h4>Este suplemento de crecimiento promueve un crecimiento rápido, hojas verdes y alta resistencia.</h4><h4>1 litro</h4>",," Este suplemento de crecimiento promueve un crecimiento rápido, hojas verdes y alta resistencia. 1 litro",https://astrogrowshop.cl/3204-large_default/plagron-fish-force-1lt.jpg,Plagron;Marca;Potenciadores y Aditivos;Fertilizantes y Abonos;
120,1,Fish-Force 1lt - Plagron,"12990,000",1,FISHF329,Plagron,100,"<h4></h4><h4>Este suplemento de crecimiento promueve un crecimiento rápido, hojas verdes y alta resistencia.</h4><h4>1 litro</h4>",," Este suplemento de crecimiento promueve un crecimiento rápido, hojas verdes y alta resistencia. 1 litro",https://astrogrowshop.cl/3204-large_default/plagron-fish-force-1lt.jpg,Plagron;Fertilizantes y Abonos;
121,1,Fish-Force 1lt - Plagron,"12990,000",1,FISHF330,Plagron,100,"<h4></h4><h4>Este suplemento de crecimiento promueve un crecimiento rápido, hojas verdes y alta resistencia.</h4><h4>1 litro</h4>",," Este suplemento de crecimiento promueve un crecimiento rápido, hojas verdes y alta resistencia. 1 litro",https://astrogrowshop.cl/3204-large_default/plagron-fish-force-1lt.jpg,Plagron;Fertilizantes y Abonos;
122,1,Guerrilla Grow 250gr Polímeros - THC,"5882,000",1,GUERRI417,THC,100,"<div class=""rte"" itemprop=""description"">Guerrilla Grow de THC es un aditivo para mejorar la retención de agua de nuestro sustrato capaz de retener 400 veces su peso en agua, la humedad se mantendrá disponible para las plantas, reduciendo los riegos necesarios. Se trata de un producto granulado que retendrá líquidos y adoptará un aspecto gelificado, no es apto para utilizar con sistemas de riego por goteo. Se hidrata y se mezcla con el sustrato para permitir una mayor acumulación de agua (y fertilizantes si los lleva) para evitar ir tan a menudo a regar. Guerrilla Grow hará que puedas ir a regar hasta 3 veces menos que antes tu cultivo de guerrilla, añadiéndolo en el suelo de tu cultivo podrás conseguir que te dure el riego hasta 3 semanas sin pasar por el lugar...</div>","<h3 class=""page-product-heading"">Más</h3><div class=""rte"">Guerrilla Grow de THC es un aditivo para mejorar la retención de agua de nuestro sustrato capaz de retener 400 veces su peso en agua, la humedad se mantendrá disponible para las plantas, reduciendo los riegos necesarios. Se trata de un producto granulado que retendrá líquidos y adoptará un aspecto gelificado, no es apto para utilizar con sistemas de riego por goteo. Se hidrata y se mezcla con el sustrato para permitir una mayor acumulación de agua (y fertilizantes si los lleva) para evitar ir tan a menudo a regar. Guerrilla Grow de THC hará que puedas ir a regar hasta 3 veces menos que antes tu cultivo de guerrilla, añadiéndolo en el suelo de tu cultivo podrás conseguir que te dure el riego hasta 3 semanas sin pasar por el lugar. Ayuda a que los suelos arenosos retengan más cantidad de agua y que los riegos no tengan que ser tan asiduos. Si los usamos en maceta, basta con hacer una capa por la parte de arriba, y si lo cultivamos en Guerrilla tendremos que mezclar 150g en 100L de sustrato.</div>","Guerrilla Grow de THC es un aditivo para mejorar la retención de agua de nuestro sustrato capaz de retener 400 veces su peso en agua, la humedad se mantendrá disponible para las plantas, reduciendo los riegos necesarios. Se trata de un producto granulado que retendrá líquidos y adoptará un aspecto gelificado, no es apto para utilizar con sistemas de riego por goteo. Se hidrata y se mezcla con el sustrato para permitir una mayor acumulación de agua (y fertilizantes si los lleva) para evitar ir tan a m...",http://siembratienda.com/388-large_default/guerrilla-grow-thc-250gr-polimeros.jpg,THC;Marca;Potenciadores y Aditivos;Fertilizantes y Abonos;
123,1,Top Veg 1L - Top Crop,"8403,000",1,TOPVEG419,Top Crop,100,"<div id=""short_description_content"" class=""rte align_justify"" itemprop=""description"">TOP VEG de TOP CROP es un fertilizante líquido completo rico en ácidos húmicos y fúlvicos así como en macro y micronutrientes solubles en agua. Promueve el crecimiento, refuerza las defensas frente a enfermedades y estrés, regula el balance del pH del suelo e incrementa el contenido en clorofila mejorando la eficiencia fotosintética de las plantas. Mejora la estructura del suelo así como su capacidad de retención de humedad y fertilizantes.</div>","<h3 class=""page-product-heading"">Más</h3><div class=""rte"">TOP VEG de TOP CROP es un fertilizante líquido completo rico en ácidos húmicos y fúlvicos así como en macro y micronutrientes solubles en agua. Promueve el crecimiento, refuerza las defensas frente a enfermedades y estrés, regula el balance del pH del suelo e incrementa el contenido en clorofila mejorando la eficiencia fotosintética de las plantas. Mejora la estructura del suelo así como su capacidad de retención de humedad y fertilizantes.</div>","TOP VEG de TOP CROP es un fertilizante líquido completo rico en ácidos húmicos y fúlvicos así como en macro y micronutrientes solubles en agua. Promueve el crecimiento, refuerza las defensas frente a enfermedades y estrés, regula el balance del pH del suelo e incrementa el contenido en clorofila mejorando la eficiencia fotosintética de las plantas. Mejora la estructura del suelo así como su capacidad de retención de humedad y fertilizantes.",http://siembratienda.com/381-large_default/top-veg-1l.jpg,Top Crop;Marca;Bases;Fertilizantes y Abonos;
124,1,Deeper Underground 250mL - Top Crop,"6723,000",1,DEEPER421,Top Crop,100,"<div id=""short_description_content"" class=""rte align_justify"" itemprop=""description"">DEEPER UNDERGROUND es un fertilizante desarrollado para la estimulación del crecimiento y desarrollo del sistema radicular incrementando notablemente el número de pelos radiculares.<br> Incrementa la fortaleza y eficacia de las raíces frente a bajas temperaturas.<br> Reduce el estrés del trasplante y revitaliza las raíces dañadas.<br> Eleva el contenido en materia orgánica del terreno y mejora su aireación y su capacidad de retención de agua y fertilizantes.<br> Su rápida absorción hace que sus efectos sean prácticamente inmediatos.<br></div>","<h3 class=""page-product-heading"">Más</h3><div class=""rte"">DEEPER UNDERGROUND es un fertilizante desarrollado para la estimulación del crecimiento y desarrollo del sistema radicular incrementando notablemente el número de pelos radiculares.<br> Incrementa la fortaleza y eficacia de las raíces frente a bajas temperaturas.<br> Reduce el estrés del trasplante y revitaliza las raíces dañadas.<br> Eleva el contenido en materia orgánica del terreno y mejora su aireación y su capacidad de retención de agua y fertilizantes.<br> Su rápida absorción hace que sus efectos sean prácticamente inmediatos.<br></div>",DEEPER UNDERGROUND es un fertilizante desarrollado para la estimulaci&oacute;n del crecimiento y desarrollo del sistema radicular incrementando notablemente el n&uacute;mero de pelos radiculares. Incrementa la fortaleza y eficacia de las ra&iacute;ces frente a bajas temperaturas. Reduce el estr&eacute;s del trasplante y revitaliza las ra&iacute;ces da&ntilde;adas. Eleva el contenido en materia org&aacute;nica del terreno y mejora su aireaci&oacute;n y su capacidad de retenci&oacute;n de agua y fer...,http://siembratienda.com/352-large_default/deeper-underground-250ml.jpg,Top Crop;Marca;Enraizantes;Fertilizantes y Abonos;
125,1,Barrier 250mL - Top Crop,"2941,000",1,BARRIE422,Top Crop,100,"<div id=""short_description_content"" class=""rte align_justify"" itemprop=""description"">BARRIER de TOP CROP mejora la absorción y el transporte de nutrientes a través de la planta.<br>Refuerza las paredes celulares, y hace a las plantas más resistentes frente a plagas tanto de insectos y ácaros como fúngicas.<br>Incrementa los niveles de clorofila, favoreciendo la fotosíntesis y contribuyendo a un mejor desarrollo de éstas, así como la absorción del CO2 del medio, y potencia los procesos metabólicos para proporcionar unas mayores cosechas.<br>Además el aporte adicional de potasio favorece el proceso de floración.<br>A sus características se le suma su alta alcalinidad gracias al silicio, haciéndolo útil para incrementar el pH de las soluciones de nutrientes hidropónicos.<br>No encontrarás un mejor aliado para tus plantas.<br></div>","<h3 class=""page-product-heading"">Más</h3><div class=""rte"">BARRIER de TOP CROP mejora la absorción y el transporte de nutrientes a través de la planta.<br>Refuerza las paredes celulares, y hace a las plantas más resistentes frente a plagas tanto de insectos y ácaros como fúngicas.<br>Incrementa los niveles de clorofila, favoreciendo la fotosíntesis y contribuyendo a un mejor desarrollo de éstas, así como la absorción del CO2 del medio, y potencia los procesos metabólicos para proporcionar unas mayores cosechas.<br>Además el aporte adicional de potasio favorece el proceso de floración.<br>A sus características se le suma su alta alcalinidad gracias al silicio, haciéndolo útil para incrementar el pH de las soluciones de nutrientes hidropónicos.<br>No encontrarás un mejor aliado para tus plantas.<br></div>","BARRIER de TOP CROP mejora la absorci&oacute;n y el transporte de nutrientes a trav&eacute;s de la planta.Refuerza las paredes celulares, y hace a las plantas m&aacute;s resistentes frente a plagas tanto de insectos y &aacute;caros como f&uacute;ngicas.Incrementa los niveles de clorofila, favoreciendo la fotos&iacute;ntesis y contribuyendo a un mejor desarrollo de &eacute;stas, as&iacute; como la absorci&oacute;n del CO2 del medio, y potencia los procesos metab&oacute;licos para proporcionar unas may...",http://siembratienda.com/346-large_default/barrier-250ml.jpg,Top Crop;Marca;Potenciadores y Aditivos;Fertilizantes y Abonos;
126,1,Barrier 250mL - Top Crop (1L),"6471,000",1,BARRIE423,Top Crop,100,"<div id=""short_description_content"" class=""rte align_justify"" itemprop=""description"">BARRIER de TOP CROP mejora la absorción y el transporte de nutrientes a través de la planta.<br>Refuerza las paredes celulares, y hace a las plantas más resistentes frente a plagas tanto de insectos y ácaros como fúngicas.<br>Incrementa los niveles de clorofila, favoreciendo la fotosíntesis y contribuyendo a un mejor desarrollo de éstas, así como la absorción del CO2 del medio, y potencia los procesos metabólicos para proporcionar unas mayores cosechas.<br>Además el aporte adicional de potasio favorece el proceso de floración.<br>A sus características se le suma su alta alcalinidad gracias al silicio, haciéndolo útil para incrementar el pH de las soluciones de nutrientes hidropónicos.<br>No encontrarás un mejor aliado para tus plantas.<br></div>","<h3 class=""page-product-heading"">Más</h3><div class=""rte"">BARRIER de TOP CROP mejora la absorción y el transporte de nutrientes a través de la planta.<br>Refuerza las paredes celulares, y hace a las plantas más resistentes frente a plagas tanto de insectos y ácaros como fúngicas.<br>Incrementa los niveles de clorofila, favoreciendo la fotosíntesis y contribuyendo a un mejor desarrollo de éstas, así como la absorción del CO2 del medio, y potencia los procesos metabólicos para proporcionar unas mayores cosechas.<br>Además el aporte adicional de potasio favorece el proceso de floración.<br>A sus características se le suma su alta alcalinidad gracias al silicio, haciéndolo útil para incrementar el pH de las soluciones de nutrientes hidropónicos.<br>No encontrarás un mejor aliado para tus plantas.<br></div>","BARRIER de TOP CROP mejora la absorci&oacute;n y el transporte de nutrientes a trav&eacute;s de la planta.Refuerza las paredes celulares, y hace a las plantas m&aacute;s resistentes frente a plagas tanto de insectos y &aacute;caros como f&uacute;ngicas.Incrementa los niveles de clorofila, favoreciendo la fotos&iacute;ntesis y contribuyendo a un mejor desarrollo de &eacute;stas, as&iacute; como la absorci&oacute;n del CO2 del medio, y potencia los procesos metab&oacute;licos para proporcionar unas may...",http://siembratienda.com/346-large_default/barrier-250ml.jpg,Top Crop;Marca;Potenciadores y Aditivos;Fertilizantes y Abonos;
